Stock ID,Serial Number,Factory,Picture,Comment,Mac address,Type,Atex Environment,Sensor data Status
WMBE0119466_Cargill US Cedar Rapids West 1COB_6c4a3aac,WMBE0119466,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119466_Cargill US Cedar Rapids_16066880820260243571.Picture.165852.jpg,,E12602BA055B,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119467_Cargill US Cedar Rapids West 1COB_b3b032e7,WMBE0119467,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119467_Cargill US Cedar Rapids_14919344443887308270.Picture.165928.jpg,,E12602BA2D19,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119447_Cargill US Cedar Rapids West 1COB_fb202f51,WMBE0119447,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119447_Cargill US Cedar Rapids_13445902923802838310.Picture.165957.jpg,,E12602E3C5A9,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104890_Cargill US Cedar Rapids West 1COB_56df99ef,WMBE0104890,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104890_Cargill US Cedar Rapids_16687471002614200232.Picture.170146.jpg,,,,Non-Atex,
WMBE0104889_Cargill US Cedar Rapids West 1COB_cfa66d5c,WMBE0104889,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104889_Cargill US Cedar Rapids_8281120693257787090.Picture.170202.jpg,,E12700939DA6,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119429_Cargill US Cedar Rapids West 1COB_08f10d13,WMBE0119429,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119429_Cargill US Cedar Rapids_15565027822526959547.Picture.170215.jpg,,E12602B6F3C1,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104910_Cargill US Cedar Rapids West 1COB_a3aae8da,WMBE0104910,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104910_Cargill US Cedar Rapids_7588876417454137747.Picture.170239.jpg,,E127009A105D,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104921_Cargill US Cedar Rapids West 1COB_da6a110f,WMBE0104921,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104921_Cargill US Cedar Rapids_6612995758069510919.Picture.170304.jpg,,E12700937824,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104887_Cargill US Cedar Rapids West 1COB_71ee216c,WMBE0104887,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104887_Cargill US Cedar Rapids_17034658265504718990.Picture.170322.jpg,,E1270093A19D,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104901_Cargill US Cedar Rapids West 1COB_ea35c845,WMBE0104901,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104901_Cargill US Cedar Rapids_1874509235342503699.Picture.170340.jpg,,E1270099FBBB,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119439_Cargill US Cedar Rapids West 1COB_a3e00e20,WMBE0119439,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119439_Cargill US Cedar Rapids_16359364163914945379.Picture.170342.jpg,,E12602B6FC4E,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104902_Cargill US Cedar Rapids West 1COB_4011feb2,WMBE0104902,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104902_Cargill US Cedar Rapids_8760121098124135181.Picture.170401.jpg,,E1270099FD37,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119444_Cargill US Cedar Rapids West 1COB_8dd5acc5,WMBE0119444,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119444_Cargill US Cedar Rapids_3945585614091631708.Picture.170401.jpg,,E12602F8FE71,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104916_Cargill US Cedar Rapids West 1COB_36fbfed1,WMBE0104916,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104916_Cargill US Cedar Rapids_15721259606633390976.Picture.170419.jpg,,E1270099FD61,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119442_Cargill US Cedar Rapids West 1COB_285db5ed,WMBE0119442,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119442_Cargill US Cedar Rapids_5806805634959389892.Picture.170449.jpg,,E12602F907C6,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104893_Cargill US Cedar Rapids West 1COB_e4f45c42,WMBE0104893,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104893_Cargill US Cedar Rapids_7472638494259443366.Picture.170453.jpg,,E1270093A42C,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119435_Cargill US Cedar Rapids West 1COB_1a569912,WMBE0119435,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119435_Cargill US Cedar Rapids_11251237613877087037.Picture.170508.jpg,,E12602B6F3DA,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104886_Cargill US Cedar Rapids West 1COB_dc3801c1,WMBE0104886,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104886_Cargill US Cedar Rapids_18434683769877814992.Picture.170514.jpg,,E12700939C90,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119451_Cargill US Cedar Rapids West 1COB_376e19b7,WMBE0119451,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119451_Cargill US Cedar Rapids_18279523152844862873.Picture.170547.jpg,,E12602E3B887,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104905_Cargill US Cedar Rapids West 1COB_cc41d282,WMBE0104905,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104905_Cargill US Cedar Rapids_14190108585913298806.Picture.170550.jpg,,E1270099D86A,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119437_Cargill US Cedar Rapids West 1COB_0d356184,WMBE0119437,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119437_Cargill US Cedar Rapids_13220347757263837188.Picture.170605.jpg,,E12602B6F3D9,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104912_Cargill US Cedar Rapids West 1COB_b171a281,WMBE0104912,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104912_Cargill US Cedar Rapids_5550545831035794788.Picture.170609.jpg,,E1270099F8C6,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119459_Cargill US Cedar Rapids West 1COB_a2ab961b,WMBE0119459,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119459_Cargill US Cedar Rapids_7383265613804301233.Picture.170620.jpg,,E12602B6F26B,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0108876_Cargill US Cedar Rapids West 1COB_f8232b6b,WMBE0108876,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0108876_Cargill US Cedar Rapids_2709789050896446113.Picture.170625.jpg,,E12602140F5D,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104892_Cargill US Cedar Rapids West 1COB_72943b55,WMBE0104892,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104892_Cargill US Cedar Rapids_1438169838364399657.Picture.170645.jpg,,E12700938DF0,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0108886_Cargill US Cedar Rapids West 1COB_05967bb5,WMBE0108886,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0108886_Cargill US Cedar Rapids_13715488297056961935.Picture.170702.jpg,,E12602140F96,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104885_Cargill US Cedar Rapids West 1COB_6777b91c,WMBE0104885,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104885_Cargill US Cedar Rapids_17156044930288777480.Picture.170703.jpg,,E12700938F32,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104882_Cargill US Cedar Rapids West 1COB_465c2461,WMBE0104882,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104882_Cargill US Cedar Rapids_4457627701882868290.Picture.170725.jpg,,E12700938EA3,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104922_Cargill US Cedar Rapids West 1COB_47714f8e,WMBE0104922,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104922_Cargill US Cedar Rapids_16191516332795400298.Picture.170726.jpg,,E12700937B86,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104884_Cargill US Cedar Rapids West 1COB_b015ab85,WMBE0104884,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104884_Cargill US Cedar Rapids_5603670867047902913.Picture.170751.jpg,,E12700939848,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104891_Cargill US Cedar Rapids West 1COB_de618d52,WMBE0104891,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104891_Cargill US Cedar Rapids_3273880756056387832.Picture.170753.jpg,,E12700939969,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104888_Cargill US Cedar Rapids West 1COB_e6462c17,WMBE0104888,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104888_Cargill US Cedar Rapids_7079921068821243723.Picture.170834.jpg,,E12700939FD5,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104879_Cargill US Cedar Rapids West 1COB_9a32a3a1,WMBE0104879,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104879_Cargill US Cedar Rapids_12920798717654372942.Picture.170839.jpg,,E1270093A41C,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105071_Cargill US Cedar Rapids West 1COB_c0e6cc6c,WMBE0105071,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105071_Cargill US Cedar Rapids_2725303930910042171.Picture.170916.jpg,,E12602140233,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104908_Cargill US Cedar Rapids West 1COB_86d71887,WMBE0104908,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104908_Cargill US Cedar Rapids_5222938669079860679.Picture.170918.jpg,,E1270099E170,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105077_Cargill US Cedar Rapids West 1COB_e46f4e93,WMBE0105077,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105077_Cargill US Cedar Rapids_8076995219519769410.Picture.170948.jpg,,E126021429E8,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0108888_Cargill US Cedar Rapids West 1COB_675261cc,WMBE0108888,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0108888_Cargill US Cedar Rapids_6533321439279923112.Picture.170952.jpg,,E126021412E1,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105078_Cargill US Cedar Rapids West 1COB_e343e687,WMBE0105078,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105078_Cargill US Cedar Rapids_17495139078441838688.Picture.171010.jpg,,E126021407EE,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0108861_Cargill US Cedar Rapids West 1COB_e1a9a0db,WMBE0108861,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0108861_Cargill US Cedar Rapids_13803860278260327835.Picture.171014.jpg,,E126022A2E42,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105056_Cargill US Cedar Rapids West 1COB_1335ed92,WMBE0105056,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105056_Cargill US Cedar Rapids_9886493337707082865.Picture.171031.jpg,,E1260214234C,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105063_Cargill US Cedar Rapids West 1COB_a83317ec,WMBE0105063,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105063_Cargill US Cedar Rapids_9441806628245989838.Picture.171035.jpg,,E12602142D4E,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105073_Cargill US Cedar Rapids West 1COB_e6c7248c,WMBE0105073,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105073_Cargill US Cedar Rapids_11773172773746863062.Picture.171052.jpg,,E1260214264C,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105060_Cargill US Cedar Rapids West 1COB_75f27898,WMBE0105060,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105060_Cargill US Cedar Rapids_270397759667064028.Picture.171056.jpg,,E12602142CC7,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105087_Cargill US Cedar Rapids West 1COB_f6c76f44,WMBE0105087,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105087_Cargill US Cedar Rapids_9523307055950346391.Picture.171112.jpg,,E1260213FE86,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105079_Cargill US Cedar Rapids West 1COB_d38ad346,WMBE0105079,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105079_Cargill US Cedar Rapids_4556738358468205685.Picture.171117.jpg,,E126021401E1,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105050_Cargill US Cedar Rapids West 1COB_95c313b6,WMBE0105050,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105050_Cargill US Cedar Rapids_1815801610701427605.Picture.171132.jpg,,E126022A2C2F,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105076_Cargill US Cedar Rapids West 1COB_75bf5722,WMBE0105076,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105076_Cargill US Cedar Rapids_4510559806745662151.Picture.171137.jpg,,E1260214270A,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0108858_Cargill US Cedar Rapids West 1COB_19eb2b2b,WMBE0108858,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0108858_Cargill US Cedar Rapids_967790407596745103.Picture.171151.jpg,,E126022A2E14,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105040_Cargill US Cedar Rapids West 1COB_9d9ff5b7,WMBE0105040,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105040_Cargill US Cedar Rapids_2990661510908872860.Picture.171158.jpg,,E12602140F78,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105057_Cargill US Cedar Rapids West 1COB_33201834,WMBE0105057,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105057_Cargill US Cedar Rapids_1981132598721541432.Picture.171222.jpg,,E126022A2DCF,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105039_Cargill US Cedar Rapids West 1COB_9691d7c5,WMBE0105039,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105039_Cargill US Cedar Rapids_3104920695028950184.Picture.171226.jpg,,E12602140BBC,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105075_Cargill US Cedar Rapids West 1COB_41236dfe,WMBE0105075,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105075_Cargill US Cedar Rapids_8501526153042043055.Picture.171246.jpg,,E12602140889,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105061_Cargill US Cedar Rapids West 1COB_c112c141,WMBE0105061,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105061_Cargill US Cedar Rapids_16068133105931901133.Picture.171246.jpg,,E126021422F9,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105081_Cargill US Cedar Rapids West 1COB_a77594f8,WMBE0105081,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105081_Cargill US Cedar Rapids_4207962154771963156.Picture.171312.jpg,,E12602142602,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105067_Cargill US Cedar Rapids West 1COB_b4c18a44,WMBE0105067,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105067_Cargill US Cedar Rapids_7887011186989338612.Picture.171331.jpg,,E126021429A1,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0108863_Cargill US Cedar Rapids West 1COB_b5092d10,WMBE0108863,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0108863_Cargill US Cedar Rapids_9946153608269599009.Picture.171351.jpg,,E1260214398D,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119136_Cargill US Cedar Rapids West 1COB_702ccea0,WMBE0119136,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119136_Cargill US Cedar Rapids_7920510259162127410.Picture.171522.jpg,,E12602D3AF53,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0108873_Cargill US Cedar Rapids West 1COB_e02d1b0d,WMBE0108873,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0108873_Cargill US Cedar Rapids_8201658074494055227.Picture.173144.jpg,,E126022A320F,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0104930_Cargill US Cedar Rapids West 1COB_0ad6fc65,WMBE0104930,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0104930_Cargill US Cedar Rapids_15578752733102801588.Picture.173224.jpg,,E127009391EE,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0105068_Cargill US Cedar Rapids West 1COB_575e5c67,WMBE0105068,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0105068_Cargill US Cedar Rapids_8009509847458367933.Picture.173252.jpg,,E12602142621,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119125_Cargill US Cedar Rapids West 1COB_6ed9e591,WMBE0119125,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0119125_Cargill US Cedar Rapids_5487559002648471441.Picture.184053.jpg,,E126021449D0,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0112470_Cargill US Sioux City Crush 1AAG_85447f30,WMBE0112470,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0112470_Cargill US Sioux City C_15170448394398877714.Picture.191650.jpg,,E12602140FC5,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0110316_Cargill US Sioux City Crush 1AAG_71da3aa9,WMBE0110316,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0110316_Cargill US Sioux City C_8156761090561815025.Picture.191719.jpg,,E1270093B2BD,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0119211_Cargill US Sioux City Crush 1AAG_1356bca8,WMBE0119211,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119211_Cargill US Sioux City C_15972414124276596386.Picture.191758.jpg,,E126021450E5,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119197_Cargill US Sioux City Crush 1AAG_ee3613f5,WMBE0119197,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119197_Cargill US Sioux City C_5621663545265231948.Picture.191821.jpg,,E12602D3BF72,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119206_Cargill US Sioux City Crush 1AAG_9ac96565,WMBE0119206,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119206_Cargill US Sioux City C_12712875266120840811.Picture.191848.jpg,,E12602E2DF78,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119195_Cargill US Sioux City Crush 1AAG_327164bb,WMBE0119195,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119195_Cargill US Sioux City C_17843084894267015595.Picture.191905.jpg,,E12602E2EB75,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119194_Cargill US Sioux City Crush 1AAG_457fe7e1,WMBE0119194,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119194_Cargill US Sioux City C_17886984376342324037.Picture.191921.jpg,,E12602E2DF91,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119180_Cargill US Sioux City Crush 1AAG_d5e71a83,WMBE0119180,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119180_Cargill US Sioux City C_8586654480341669400.Picture.191937.jpg,,E12602D3B502,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119179_Cargill US Sioux City Crush 1AAG_85dea2af,WMBE0119179,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119179_Cargill US Sioux City C_10376959421813617560.Picture.192001.jpg,,E12602D3B86C,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119177_Cargill US Sioux City Crush 1AAG_8574b446,WMBE0119177,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119177_Cargill US Sioux City C_2378919282629695792.Picture.192019.jpg,,E12602D3B6E3,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119196_Cargill US Sioux City Crush 1AAG_f78cc847,WMBE0119196,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119196_Cargill US Sioux City C_13119397810085919773.Picture.192048.jpg,,E12602E2E60A,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119187_Cargill US Sioux City Crush 1AAG_75978803,WMBE0119187,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119187_Cargill US Sioux City C_2244304304094834048.Picture.192401.jpg,,E12602D3AFEF,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0119193_Cargill US Sioux City Crush 1AAG_a8f47d33,WMBE0119193,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0119193_Cargill US Sioux City C_8749753827789818002.Picture.192430.jpg,,E12602E2E278,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
